Cuenca/Litoral;Estrato menor;Estrato;Sitio desembarco;Método de pesca;mes;Epoca;Sitio_Metodo_Mes;Cuartil_inf;Cuartil_sup
Magdalena;Tramo alto;Betania;Yaguará;Red de enmalle fija continental;1;Época alta;Yaguará_Red de enmalle fija continental_1;5;62
Magdalena;Tramo alto;Betania;Yaguará;Red de enmalle fija continental;2;Época alta;Yaguará_Red de enmalle fija continental_2;5;62
Magdalena;Tramo alto;Betania;Yaguará;Red de enmalle fija continental;3;No patrón;Yaguará_Red de enmalle fija continental_3;4;50
Magdalena;Tramo alto;Betania;Yaguará;Red de enmalle fija continental;4;No patrón;Yaguará_Red de enmalle fija continental_4;4;50
Magdalena;Tramo alto;Betania;Yaguará;Red de enmalle fija continental;5;No patrón;Yaguará_Red de enmalle fija continental_5;4;50
Magdalena;Tramo alto;Betania;Yaguará;Red de enmalle fija continental;6;No patrón;Yaguará_Red de enmalle fija continental_6;4;50
Magdalena;Tramo alto;Betania;Yaguará;Red de enmalle fija continental;7;No patrón;Yaguará_Red de enmalle fija continental_7;4;50
Magdalena;Tramo alto;Betania;Yaguará;Red de enmalle fija continental;8;No patrón;Yaguará_Red de enmalle fija continental_8;4;50
Magdalena;Tramo alto;Betania;Yaguará;Red de enmalle fija continental;9;No patrón;Yaguará_Red de enmalle fija continental_9;4;50
Magdalena;Tramo alto;Betania;Yaguará;Red de enmalle fija continental;10;No patrón;Yaguará_Red de enmalle fija continental_10;4;50
Magdalena;Tramo alto;Betania;Yaguará;Red de enmalle fija continental;11;Época alta;Yaguará_Red de enmalle fija continental_11;5;62
Magdalena;Tramo alto;Betania;Yaguará;Red de enmalle fija continental;12;Época alta;Yaguará_Red de enmalle fija continental_12;5;62
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Atarraya;1;Época alta;Guataquí_Atarraya_1;1;15
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Atarraya;2;No patrón;Guataquí_Atarraya_2;0;17
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Atarraya;3;No patrón;Guataquí_Atarraya_3;0;17
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Atarraya;4;No patrón;Guataquí_Atarraya_4;0;17
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Atarraya;5;No patrón;Guataquí_Atarraya_5;0;17
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Atarraya;6;No patrón;Guataquí_Atarraya_6;0;17
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Atarraya;8;No patrón;Guataquí_Atarraya_8;0;17
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Atarraya;9;Época alta;Guataquí_Atarraya_9;1;15
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Atarraya;10;Época alta;Guataquí_Atarraya_10;1;15
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Atarraya;11;No patrón;Guataquí_Atarraya_11;0;17
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Atarraya;12;No patrón;Guataquí_Atarraya_12;0;17
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Cóngolo;8;No patrón;Guataquí_Cóngolo_8;6;6
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Línea de mano fija continental;4;Época baja;Guataquí_Línea de mano fija continental_4;0;8
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Línea de mano fija continental;5;Época baja;Guataquí_Línea de mano fija continental_5;0;8
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Línea de mano fija continental;6;Época baja;Guataquí_Línea de mano fija continental_6;0;8
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Línea de mano fija continental;10;Época media;Guataquí_Línea de mano fija continental_10;1;5
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Línea de mano fija continental;11;Época baja;Guataquí_Línea de mano fija continental_11;0;8
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Línea de mano fija continental;12;Época baja;Guataquí_Línea de mano fija continental_12;0;8
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Nasas de Peces;1;Época baja;Guataquí_Nasas de Peces_1;0;10
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Nasas de Peces;2;Época baja;Guataquí_Nasas de Peces_2;0;10
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Nasas de Peces;3;Época baja;Guataquí_Nasas de Peces_3;0;10
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Nasas de Peces;4;Época media;Guataquí_Nasas de Peces_4;0;16
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Nasas de Peces;5;Época media;Guataquí_Nasas de Peces_5;0;16
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Nasas de Peces;6;Época alta;Guataquí_Nasas de Peces_6;2;12
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Nasas de Peces;7;Época alta;Guataquí_Nasas de Peces_7;2;12
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Nasas de Peces;8;Época baja;Guataquí_Nasas de Peces_8;0;10
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Nasas de Peces;9;Época baja;Guataquí_Nasas de Peces_9;0;10
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Nasas de Peces;10;Época baja;Guataquí_Nasas de Peces_10;0;10
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Nasas de Peces;11;Época baja;Guataquí_Nasas de Peces_11;0;10
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Nasas de Peces;12;Época baja;Guataquí_Nasas de Peces_12;0;10
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Palangre calandrio;1;Época media;Guataquí_Palangre calandrio_1;2;8
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Palangre calandrio;2;Época media;Guataquí_Palangre calandrio_2;2;8
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Palangre calandrio;3;Época baja;Guataquí_Palangre calandrio_3;0;5
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Palangre calandrio;4;Época baja;Guataquí_Palangre calandrio_4;0;5
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Palangre calandrio;5;Época alta;Guataquí_Palangre calandrio_5;1;13
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Palangre calandrio;6;Época baja;Guataquí_Palangre calandrio_6;0;5
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Palangre calandrio;7;No patrón;Guataquí_Palangre calandrio_7;2;9
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Palangre calandrio;8;No patrón;Guataquí_Palangre calandrio_8;2;9
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Palangre calandrio;9;Época alta;Guataquí_Palangre calandrio_9;1;13
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Palangre calandrio;10;Época alta;Guataquí_Palangre calandrio_10;1;13
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Palangre calandrio;11;No patrón;Guataquí_Palangre calandrio_11;2;9
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Palangre calandrio;12;No patrón;Guataquí_Palangre calandrio_12;2;9
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Red de enmalle fija continental;1;Época alta;Guataquí_Red de enmalle fija continental_1;0;24
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Red de enmalle fija continental;2;Época alta;Guataquí_Red de enmalle fija continental_2;0;24
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Red de enmalle fija continental;3;No patrón;Guataquí_Red de enmalle fija continental_3;0;22
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Red de enmalle fija continental;4;No patrón;Guataquí_Red de enmalle fija continental_4;0;22
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Red de enmalle fija continental;5;No patrón;Guataquí_Red de enmalle fija continental_5;0;22
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Red de enmalle fija continental;6;No patrón;Guataquí_Red de enmalle fija continental_6;0;22
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Red de enmalle fija continental;7;No patrón;Guataquí_Red de enmalle fija continental_7;0;22
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Red de enmalle fija continental;8;No patrón;Guataquí_Red de enmalle fija continental_8;0;22
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Red de enmalle fija continental;9;No patrón;Guataquí_Red de enmalle fija continental_9;0;22
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Red de enmalle fija continental;10;No patrón;Guataquí_Red de enmalle fija continental_10;0;22
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Red de enmalle fija continental;11;Época alta;Guataquí_Red de enmalle fija continental_11;0;24
Magdalena;Tramo alto;Tramo alto - Río Magdalena;Guataquí;Red de enmalle fija continental;12;Época alta;Guataquí_Red de enmalle fija continental_12;0;24
Magdalena;Tramo alto;Tramo alto - Río Magdalena;La Chamba;Atarraya;1;Época alta;La Chamba_Atarraya_1;0;38
Magdalena;Tramo alto;Tramo alto - Río Magdalena;La Chamba;Atarraya;2;No patrón;La Chamba_Atarraya_2;0;19
Magdalena;Tramo alto;Tramo alto - Río Magdalena;La Chamba;Atarraya;3;No patrón;La Chamba_Atarraya_3;0;19
Magdalena;Tramo alto;Tramo alto - Río Magdalena;La Chamba;Atarraya;4;No patrón;La Chamba_Atarraya_4;0;19
Magdalena;Tramo alto;Tramo alto - Río Magdalena;La Chamba;Atarraya;5;No patrón;La Chamba_Atarraya_5;0;19
Magdalena;Tramo alto;Tramo alto - Río Magdalena;La Chamba;Atarraya;6;No patrón;La Chamba_Atarraya_6;0;19
Magdalena;Tramo alto;Tramo alto - Río Magdalena;La Chamba;Atarraya;7;No patrón;La Chamba_Atarraya_7;0;19
Magdalena;Tramo alto;Tramo alto - Río Magdalena;La Chamba;Atarraya;8;No patrón;La Chamba_Atarraya_8;0;19
Magdalena;Tramo alto;Tramo alto - Río Magdalena;La Chamba;Atarraya;9;Época alta;La Chamba_Atarraya_9;0;38
Magdalena;Tramo alto;Tramo alto - Río Magdalena;La Chamba;Atarraya;10;Época alta;La Chamba_Atarraya_10;0;38
Magdalena;Tramo alto;Tramo alto - Río Magdalena;La Chamba;Atarraya;11;No patrón;La Chamba_Atarraya_11;0;19
Magdalena;Tramo alto;Tramo alto - Río Magdalena;La Chamba;Atarraya;12;No patrón;La Chamba_Atarraya_12;0;19
Magdalena;Tramo alto;Tramo alto - Río Magdalena;La Chamba;Línea de mano fija continental;1;Época alta;La Chamba_Línea de mano fija continental_1;6;18
Magdalena;Tramo alto;Tramo alto - Río Magdalena;La Chamba;Línea de mano fija continental;2;Época alta;La Chamba_Línea de mano fija continental_2;6;18
Magdalena;Tramo alto;Tramo alto - Río Magdalena;La Chamba;Línea de mano fija continental;3;No patrón;La Chamba_Línea de mano fija continental_3;0;21
Magdalena;Tramo alto;Tramo alto - Río Magdalena;La Chamba;Línea de mano fija continental;6;Época baja;La Chamba_Línea de mano fija continental_6;0;18
Magdalena;Tramo alto;Tramo alto - Río Magdalena;La Chamba;Línea de mano fija continental;7;No patrón;La Chamba_Línea de mano fija continental_7;0;21
Magdalena;Tramo alto;Tramo alto - Río Magdalena;La Chamba;Línea de mano fija continental;8;Época media;La Chamba_Línea de mano fija continental_8;0;21
Magdalena;Tramo alto;Tramo alto - Río Magdalena;La Chamba;Línea de mano fija continental;9;Época media;La Chamba_Línea de mano fija continental_9;0;21
Magdalena;Tramo alto;Tramo alto - Río Magdalena;La Chamba;Línea de mano fija continental;10;Época media;La Chamba_Línea de mano fija continental_10;0;21
Magdalena;Tramo alto;Tramo alto - Río Magdalena;La Chamba;Línea de mano fija continental;11;Época baja;La Chamba_Línea de mano fija continental_11;0;18
Magdalena;Tramo alto;Tramo alto - Río Magdalena;La Chamba;Línea de mano fija continental;12;Época baja;La Chamba_Línea de mano fija continental_12;0;18
Magdalena;Tramo alto;Tramo alto - Río Magdalena;La Chamba;Nasas de Peces;8;Época baja;La Chamba_Nasas de Peces_8;4;16
Magdalena;Tramo alto;Tramo alto - Río Magdalena;La Chamba;Palangre calandrio;8;No patrón;La Chamba_Palangre calandrio_8;3;3
Magdalena;Tramo alto;Tramo alto - Río Magdalena;La Chamba;Red de enmalle de deriva continental;1;Época alta;La Chamba_Red de enmalle de deriva continental_1;0;29
Magdalena;Tramo alto;Tramo alto - Río Magdalena;La Chamba;Red de enmalle de deriva continental;3;Época alta;La Chamba_Red de enmalle de deriva continental_3;0;29
Magdalena;Tramo alto;Tramo alto - Río Magdalena;La Chamba;Red de enmalle de deriva continental;4;Época media;La Chamba_Red de enmalle de deriva continental_4;0;18
Magdalena;Tramo alto;Tramo alto - Río Magdalena;La Chamba;Red de enmalle de deriva continental;5;Época baja;La Chamba_Red de enmalle de deriva continental_5;0;8
Magdalena;Tramo alto;Tramo alto - Río Magdalena;La Chamba;Red de enmalle de deriva continental;6;Época baja;La Chamba_Red de enmalle de deriva continental_6;0;8
Magdalena;Tramo alto;Tramo alto - Río Magdalena;La Chamba;Red de enmalle de deriva continental;7;Época baja;La Chamba_Red de enmalle de deriva continental_7;0;8
Magdalena;Tramo alto;Tramo alto - Río Magdalena;La Chamba;Red de enmalle de deriva continental;8;Época media;La Chamba_Red de enmalle de deriva continental_8;0;18
Magdalena;Tramo alto;Tramo alto - Río Magdalena;La Chamba;Red de enmalle de deriva continental;9;Época alta;La Chamba_Red de enmalle de deriva continental_9;0;29
Magdalena;Tramo alto;Tramo alto - Río Magdalena;La Chamba;Red de enmalle de deriva continental;10;Época alta;La Chamba_Red de enmalle de deriva continental_10;0;29
Magdalena;Tramo alto;Tramo alto - Río Magdalena;La Chamba;Red de enmalle de deriva continental;11;Época media;La Chamba_Red de enmalle de deriva continental_11;0;18
Magdalena;Tramo alto;Tramo alto - Río Magdalena;La Chamba;Red de enmalle de deriva continental;12;Época baja;La Chamba_Red de enmalle de deriva continental_12;0;8
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Atarraya;2;No patrón;Virudó_Atarraya_2;5;27
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Atarraya;3;No patrón;Virudó_Atarraya_3;5;27
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Atarraya;4;No patrón;Virudó_Atarraya_4;5;27
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Atarraya;5;No patrón;Virudó_Atarraya_5;5;27
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Atarraya;6;No patrón;Virudó_Atarraya_6;5;27
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Atarraya;7;No patrón;Virudó_Atarraya_7;5;27
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Atarraya;8;No patrón;Virudó_Atarraya_8;5;27
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Atarraya;9;No patrón;Virudó_Atarraya_9;5;27
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Atarraya;10;No patrón;Virudó_Atarraya_10;5;27
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Atarraya;11;No patrón;Virudó_Atarraya_11;5;27
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Atarraya;12;No patrón;Virudó_Atarraya_12;5;27
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Línea de mano fija marina;1;No patrón;Virudó_Línea de mano fija marina_1;2;32
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Línea de mano fija marina;2;No patrón;Virudó_Línea de mano fija marina_2;2;32
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Línea de mano fija marina;3;No patrón;Virudó_Línea de mano fija marina_3;2;32
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Línea de mano fija marina;4;No patrón;Virudó_Línea de mano fija marina_4;2;32
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Línea de mano fija marina;5;No patrón;Virudó_Línea de mano fija marina_5;2;32
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Línea de mano fija marina;6;No patrón;Virudó_Línea de mano fija marina_6;2;32
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Línea de mano fija marina;7;No patrón;Virudó_Línea de mano fija marina_7;2;32
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Línea de mano fija marina;8;No patrón;Virudó_Línea de mano fija marina_8;2;32
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Línea de mano fija marina;9;No patrón;Virudó_Línea de mano fija marina_9;2;32
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Línea de mano fija marina;10;No patrón;Virudó_Línea de mano fija marina_10;2;32
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Línea de mano fija marina;11;No patrón;Virudó_Línea de mano fija marina_11;2;32
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Línea de mano fija marina;12;No patrón;Virudó_Línea de mano fija marina_12;2;32
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Palangre o espinel de fondo;1;No patrón;Virudó_Palangre o espinel de fondo_1;6;112
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Palangre o espinel de fondo;2;No patrón;Virudó_Palangre o espinel de fondo_2;6;112
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Palangre o espinel de fondo;3;No patrón;Virudó_Palangre o espinel de fondo_3;6;112
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Palangre o espinel de fondo;4;No patrón;Virudó_Palangre o espinel de fondo_4;6;112
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Palangre o espinel de fondo;5;No patrón;Virudó_Palangre o espinel de fondo_5;6;112
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Palangre o espinel de fondo;6;No patrón;Virudó_Palangre o espinel de fondo_6;6;112
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Palangre o espinel de fondo;7;No patrón;Virudó_Palangre o espinel de fondo_7;6;112
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Palangre o espinel de fondo;8;No patrón;Virudó_Palangre o espinel de fondo_8;6;112
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Palangre o espinel de fondo;9;No patrón;Virudó_Palangre o espinel de fondo_9;6;112
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Palangre o espinel de fondo;10;No patrón;Virudó_Palangre o espinel de fondo_10;6;112
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Palangre o espinel de fondo;11;No patrón;Virudó_Palangre o espinel de fondo_11;6;112
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Palangre o espinel de fondo;12;No patrón;Virudó_Palangre o espinel de fondo_12;6;112
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Red de enmalle de deriva marina;1;No patrón;Virudó_Red de enmalle de deriva marina_1;4;42
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Red de enmalle de deriva marina;2;No patrón;Virudó_Red de enmalle de deriva marina_2;4;42
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Red de enmalle de deriva marina;3;No patrón;Virudó_Red de enmalle de deriva marina_3;4;42
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Red de enmalle de deriva marina;4;No patrón;Virudó_Red de enmalle de deriva marina_4;4;42
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Red de enmalle de deriva marina;5;No patrón;Virudó_Red de enmalle de deriva marina_5;4;42
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Red de enmalle de deriva marina;6;No patrón;Virudó_Red de enmalle de deriva marina_6;4;42
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Red de enmalle de deriva marina;7;No patrón;Virudó_Red de enmalle de deriva marina_7;4;42
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Red de enmalle de deriva marina;8;No patrón;Virudó_Red de enmalle de deriva marina_8;4;42
Pacífico;Pacífico Norte;Cabo Corrientes- Bahía Málaga;Virudó;Red de enmalle de deriva marina;9;No patrón;Virudó_Red de enmalle de deriva marina_9;4;42
